Kepler ID,KOI Name,Kepler Disposition,NExScI Disposition,RA (J2000),Dec (J2000),Time of Transit Epoch,Period,Transit Depth,Duration,Ingress Duration,Impact Parameter,Inclination,Semi-major Axis,Eccentricity,Long of Periastron,r/R,a/R,Planet Radius,Teq,Teff,log(g),Metallicity,Stellar Radius,Stellar Mass,Age,Provenance,Quarters,Transit Number,KOI count,Binary Discrimination,Transit Model,Transit Model SNR,Transit Model DOF,Transit Model chisq,Last vet Update,,,
integer,string,string,string,ra,dec,double,double,real,double,double,float,float,float,real,float,float,float,float,integer,integer,float,float,float,float,float,string,string,integer,integer,float,string,real,float,float,datetime,,,
12109267,K04457.01,CANDIDATE,CANDIDATE,19 22 02.981,+50 38 57.44,143.996,79.3362,167,8.9,0.2,0.6,89.4,0.38,0,,0.012,55,1.7,509,,,,1.235,,,,,13,1,0.553,mandel-agol_geometric_transit_model,8.5,646.5,568.31,6/6/13 0:00,,,
12109845,K03765.01,CANDIDATE,CANDIDATE,19 23 40.598,+50 41 47.00,132.07153,0.8659404,87794,1.133,0.246,0.1,89,0.016,0,,0.275,7.4,27.8,1452.2,,,,0.925,,,,,405,1,0.994,mandel-agol_geometric_transit_model,113,3132.38,26552.6,7/31/13 0:00,,,
12110786,K02665.01,FALSE POSITIVE,FALSE POSITIVE,19 26 07.705,+50 40 53.76,131.8509,1.1122071,57,1.3365,,0.64,82.51,0.021,0,,0.007,4.7,0.75,1788,6037,4.5,,0.95,1.046,0.4,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),15.4,,1.02,10/25/13 0:00
12110942,K00786.01,CANDIDATE,CANDIDATE,19 26 29.377,+50 37 05.66,170.3633,3.689938,454,2.5319,,0.22,88.81,0.047,0,,0.019,11.1,1.88,1122,5853,4.54,,0.89,0.994,0.3,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),36.6,,1.23,10/25/13 0:00
12115188,K02396.01,CANDIDATE,CANDIDATE,19 35 53.467,+50 38 42.51,133.45786,0.49543439,305,1.2649,,0.58,76.78,0.012,0,,0.017,2.5,1.6,2066,5442,4.46,,0.89,0.83,11.7,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),68.4,,1.09,10/25/13 0:00
12116380,K02155.01,CANDIDATE,CANDIDATE,19 38 04.241,+50 40 13.44,132.8015,4.33946,326,2.3145,,0.1,89.38,0.05,0,,0.016,14.5,1.46,988,5520,4.55,,0.82,0.88,3.7,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),31.9,,1.13,10/25/13 0:00
12116489,K00547.01,CANDIDATE,CANDIDATE,19 38 16.897,+50 40 22.87,188.0604,25.302868,2130,4.872,,0.828,88.24,0.157,0,,0.048,25.5,3.8,489,5171,4.62,,0.72,0.81,2.7,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),119.4,,1.17,10/25/13 0:00
12120307,K02597.01,CANDIDATE,CANDIDATE,19 45 12.473,+50 40 20.36,138.7031,8.00547,194,3.2903,,0.71,87.09,0.083,0,,0.014,13.5,1.63,1026,6392,4.42,,1.1,1.17,0.25,Pinsonneault,,,3,,Mandel and Agol (2002, ApJ,580, 171),17.2,,1.14,10/25/13 0:00
12120307,K02597.02,CANDIDATE,CANDIDATE,19 45 12.473,+50 40 20.36,139.8795,12.13123,213,3.9383,,0.68,87.66,0.109,0,,0.014,17.8,1.7,895,6392,4.42,,1.1,1.17,0.25,Pinsonneault,,,3,,Mandel and Agol (2002, ApJ,580, 171),15.6,,1.58,10/25/13 0:00
12120307,K02597.03,CANDIDATE,CANDIDATE,19 45 12.473,+50 40 20.36,131.8208,5.6135,136,2.8273,,0.73,85.94,0.065,0,,0.011,10.6,1.37,1159,6392,4.42,,1.1,1.17,0.25,Pinsonneault,,,3,,Mandel and Agol (2002, ApJ,580, 171),15.9,,1.26,10/25/13 0:00
12120484,K02407.01,CANDIDATE,CANDIDATE,19 45 30.462,+50 37 17.30,135.7578,17.29184,191,6.9108,,0.748,86.52,0.135,0,,0.014,13.1,1.52,748,6197,4.47,,1.01,1.1,0.3,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),23.7,,1.17,10/25/13 0:00
12120943,K01458.01,CANDIDATE,CANDIDATE,19 46 17.168,+50 40 40.26,354.828,8.981345,4818,4.9733,,0.028,89.95,0.084,0,,0.063,14.67,4.2,684,5751,4.86,,0.61,0.99,,KIC,,,1,,Mandel and Agol (2002, ApJ,580, 171),75.9,,1.27,10/25/13 0:00
12121470,K02142.01,FALSE POSITIVE,FALSE POSITIVE,19 47 13.257,+50 36 39.82,132.2645,1.8773533,240,1.8037,,0.48,85.94,0.031,0,,0.014,7,1.71,1677,6390,4.42,,1.1,1.17,0.36,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),30.6,,1.12,10/25/13 0:00
12121570,K02290.01,CANDIDATE,CANDIDATE,19 47 24.243,+50 41 56.14,165.67,91.5021,746,4.8064,,0.06,89.95,0.369,0,,0.024,149,1.85,312,5126,4.65,,0.701,0.801,0.7,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),24.4,,0.9,10/25/13 0:00
12154526,K02004.01,CANDIDATE,CANDIDATE,19 14 35.105,+50 47 20.32,146.3713,56.18944,382,6.7098,,0.887,88.24,0.281,0,,0.022,32.4,2.2,463,5760,4.47,,0.93,0.936,5.3,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),37.5,,1.39,10/25/13 0:00
12154526,K02004.02,CANDIDATE,CANDIDATE,19 14 35.105,+50 47 20.32,133.5255,3.188987,68.5,2.75,0.09,0.86,79,0.041,0,,0.009,4.6,0.89,1205,,,,0.932,,,,,302,1,0.998,mandel-agol_geometric_transit_model,14.5,4724.68,3845.97,6/6/13 0:00,,,
12154526,K02004.03,CANDIDATE,CANDIDATE,19 14 35.105,+50 47 20.32,132.7764,1.721068,37.2,1.9,0.62,0.991,39.7,0.027,0,,0.008,1.29,0.83,1480,,,,0.932,,,,,507,1,0.618,mandel-agol_geometric_transit_model,9.1,5769,4666.22,6/27/13 0:00,,,
12156174,K03260.01,CANDIDATE,CANDIDATE,19 18 34.424,+50 43 37.52,160.4483,56.67452,867,5.4,0.1,0,90,0.29,0,,0.027,82,2.1,398.8,,,,0.74,,,,,9,1,0.947,mandel-agol_geometric_transit_model,17.5,259.79,202.94,6/6/13 0:00,,,
12156347,K02588.01,CANDIDATE,CANDIDATE,19 18 58.264,+50 47 13.35,136.5258,5.779572,435,2.1317,,0.38,88.81,0.053,0,,0.019,19.6,1.15,607,4256,4.72,,0.554,0.584,13.8,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),21.6,,3.68,10/25/13 0:00
12159249,K01536.01,CANDIDATE,CANDIDATE,19 25 52.156,+50 45 34.13,133.5688,3.744351,80,3.3615,,0.938,73.34,0.049,0,,0.01,3.3,1.28,1250,5862,4.38,,1.15,1.134,3.2,SPC,,,1,,Mandel and Agol (2002, ApJ,580, 171),27.7,,3.11,10/25/13 0:00
12164564,K02780.01,CANDIDATE,CANDIDATE,19 37 10.686,+50 43 31.33,131.6475,3.351824,429,2.0008,,0.78,84.8,0.045,0,,0.021,8.3,2.3,1297,6202,4.47,,1.01,1.1,0.3,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),22.7,,1.09,10/25/13 0:00
12164634,K03491.01,FALSE POSITIVE,FALSE POSITIVE,19 37 17.417,+50 44 30.09,204.1851,89.33141,2170,11.82,2.47,0.899,88.35,0.433,0,,0.05,31.29,8.238,568,,,,1.519,,,,,11,1,0.729,mandel-agol_geometric_transit_model,98.3,607.37,568.48,7/31/13 0:00,,,
12164770,K02088.01,FALSE POSITIVE,FALSE POSITIVE,19 37 34.937,+50 43 10.52,132.2335,2.630052,355,7.6708,,0.027,89.38,0.039,0,,0.017,2.721,1.96,1458,6321,4.44,,1.07,1.14,0.31,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),84.1,,1.58,10/25/13 0:00
12167361,K00980.01,FALSE POSITIVE,FALSE POSITIVE,19 42 23.694,+50 43 14.41,179.09562,47.93094,1841,3.3282,,1.31,88.24,0.314,0,,0.36,46,76,903,8240,4.12,,1.94,1.8,0.84,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),280.2,,0.72,10/25/13 0:00
12168993,K03105.01,CANDIDATE,CANDIDATE,19 45 07.354,+50 45 20.41,132.939,4.212186,105,5.7309,,0.9,69.33,0.047,0,,0.011,2.6,0.91,906,5167,4.59,,0.74,0.79,6.9,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),9.9,,1.08,10/25/13 0:00
12170648,K02875.01,CANDIDATE,CANDIDATE,19 47 51.313,+50 44 43.37,132.01369,0.29969938,354,0.7371,,0.84,63.03,0.008,0,,0.021,1.86,1.8,2235,5159,4.55,,0.77,0.769,12.2,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),64,,1.1,10/25/13 0:00
12204137,K04590.01,CANDIDATE,CANDIDATE,19 15 28.997,+50 48 56.01,131.9231,9.54043,595,2.29,2,0.99,84.4,0.081,0,,0.04,10,3,723,,,,0.799,,,,,97,1,0.895,mandel-agol_geometric_transit_model,9.3,968.28,787.48,6/27/13 0:00,,,
12206313,K02714.01,CANDIDATE,CANDIDATE,19 20 19.863,+50 51 48.53,140.5551,14.38337,153,8.4283,,0.04,89.95,0.123,0,,0.011,13.2,1.75,966,6362,4.19,,1.46,1.2,3.55,Pinsonneault,,,2,,Mandel and Agol (2002, ApJ,580, 171),30.5,,1.5,10/25/13 0:00
12206313,K02714.02,CANDIDATE,CANDIDATE,19 20 19.863,+50 51 48.53,170.0462,47.32382,227,9.7754,,0.05,89.95,0.272,0,,0.013,37,2.1,650,6362,4.19,,1.46,1.2,3.55,Pinsonneault,,,2,,Mandel and Agol (2002, ApJ,580, 171),27.4,,2.99,10/25/13 0:00
12208631,K02449.01,CANDIDATE,CANDIDATE,19 26 12.122,+50 49 32.20,138.394,53.357,808,6.1756,,0.52,89.38,0.281,0,,0.027,58,2.6,442,5643,4.56,,0.89,1.04,,KIC,,,1,,Mandel and Agol (2002, ApJ,580, 171),16.6,,1.05,10/25/13 0:00
12216278,K02565.01,FALSE POSITIVE,FALSE POSITIVE,19 42 13.967,+50 49 42.20,132.9297,2.019482,331,3.8889,,0.05,89.38,0.032,0,,0.016,4,1.71,1364,5637,4.49,,0.96,1.05,,KIC,,,1,,Mandel and Agol (2002, ApJ,580, 171),32.1,,1.44,10/25/13 0:00
12216706,K03644.01,FALSE POSITIVE,FALSE POSITIVE,19 42 58.506,+50 49 51.32,132.272331,1.47107147,151554,3.6367,1.784,0.716,79.1,0.032,0,,0.42,3.787,103.57,3242,,,,2.262,,,,,235,2,0.897,mandel-agol_geometric_transit_model,1301,4723.12,7387.23,7/31/13 0:00,,,
12216706,K03644.02,FALSE POSITIVE,FALSE POSITIVE,19 42 58.506,+50 49 51.32,131.5246162,0.735537629,2482.1,2,0.0897394,0.1,88.04,0.02,0,,0.047,2.927,11.48,4085,,,,2.262,,,,,0,2,-1,mandel-agol_geometric_transit_model,,,,7/31/13 0:00,,,
12251650,K00621.01,FALSE POSITIVE,FALSE POSITIVE,19 09 50.632,+50 58 30.26,174.18229,17.761998,23597,2.7638,,1.29,88.24,0.124,0,,0.49,40,39,553,5167,4.61,,0.73,0.8,4.3,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),989.7,,2.51,10/25/13 0:00
12252424,K00153.01,CANDIDATE,CANDIDATE,19 11 59.495,+50 56 39.58,139.71218,8.925113,977,2.7667,,0.833,87.09,0.076,0,,0.033,15.1,2.47,627,4725,4.64,,0.687,0.745,7.2,SME,,,2,,Mandel and Agol (2002, ApJ,580, 171),126.8,,1.22,10/25/13 0:00
12252424,K00153.02,CANDIDATE,CANDIDATE,19 11 59.495,+50 56 39.58,128.54674,4.753994,765,2.5968,,0.75,85.94,0.05,0,,0.028,9.9,2.07,773,4725,4.64,,0.687,0.745,7.2,SME,,,2,,Mandel and Agol (2002, ApJ,580, 171),154.8,,1.32,10/25/13 0:00
12253474,K01947.01,FALSE POSITIVE,FALSE POSITIVE,19 14 32.358,+50 54 44.03,135.5513,6.422957,216,1.1192,,0.39,89.38,0.069,0,,0.014,41,1.49,1025,6085,4.45,,1.01,1.05,1.9,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),24,,1.29,10/25/13 0:00
12253769,K03310.01,CANDIDATE,CANDIDATE,19 15 13.096,+50 59 26.23,141.0883,20.55112,188,3.92,0.06,0.5,89,0.141,0,,0.013,36,1.2,599,,,,0.844,,,,,50,1,0.576,mandel-agol_geometric_transit_model,11.6,1052.05,895.56,6/6/13 0:00,,,
12254378,K02387.01,CANDIDATE,CANDIDATE,19 16 44.802,+50 56 15.22,132.3197,2.032324,263,1.8563,,0.49,85.94,0.032,0,,0.015,7.5,1.62,1487,6111,4.49,,0.97,1.07,0.3,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),26.5,,1.19,10/25/13 0:00
12254688,K02384.01,FALSE POSITIVE,FALSE POSITIVE,19 17 29.714,+50 56 03.63,182.2325,62.68221,355,2.4456,,1.02,88.81,0.351,0,,0.05,54,9.6,696,7051,4.11,,1.76,1.46,1.67,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),24.1,,0.81,10/25/13 0:00
12254792,K01506.01,CANDIDATE,CANDIDATE,19 17 41.902,+50 59 38.84,139.5069,40.42805,912,7.1836,,0.89,87.66,0.23,0,,0.033,22.5,3.1,503,5831,4.54,,0.88,0.987,0.4,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),46.7,,1.03,10/25/13 0:00
12254909,K02372.01,CANDIDATE,CANDIDATE,19 17 56.594,+50 56 38.98,133.9117,5.349325,103,4.1211,,0.858,80.79,0.062,0,,0.011,5.37,1.21,1125,6218,4.44,,1.04,1.1,1,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),24.3,,2.25,10/25/13 0:00
12255382,K03167.01,FALSE POSITIVE,FALSE POSITIVE,19 18 59.216,+50 59 37.36,131.6109,0.499825,23.8,1.14,0.008,0.6,78,0.013,0,,0.005,2.8,1.16,3233,,,,2.289,,,,,1954,1,0.669,mandel-agol_geometric_transit_model,6.5,9806.53,7898.49,7/31/13 0:00,,,
12256520,K02264.01,CANDIDATE,CANDIDATE,19 21 23.643,+50 54 10.26,143.4517,33.24201,344,4.5313,,0.88,88.24,0.192,0,,0.02,28,2.2,559,5560,4.37,,1,0.85,13,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),19,,1.15,10/25/13 0:00
12257886,K04148.01,FALSE POSITIVE,FALSE POSITIVE,19 24 54.551,+50 55 18.45,132.3861,2.616005,126,5.1,0.07,0.5,82,0.038,0,,0.011,3,1.14,1379,,,,0.989,,,,,376,1,0.228,mandel-agol_geometric_transit_model,13,10789.42,8944.28,9/5/13 0:00,,,
12257999,K02577.01,CANDIDATE,CANDIDATE,19 25 09.053,+50 54 32.94,132.0685,18.55616,817,7.6509,,1.17,76.2,0.15,0,,0.2,5,28,873,6793,4.35,,1.27,1.31,0.25,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),33.7,,1.03,10/25/13 0:00
12265786,K04595.01,CANDIDATE,CANDIDATE,19 41 39.551,+50 58 44.44,131.70449,0.597031,259,0.637,0.3,0.98,62,0.013,0,,0.025,2.1,1.9,1635,,,,0.688,,,,,1636,1,1,mandel-agol_geometric_transit_model,13.7,7243.9,6175.9,6/6/13 0:00,,,
12266636,K01522.01,CANDIDATE,CANDIDATE,19 43 13.579,+50 54 35.28,148.9289,33.38541,550,5.0904,,0.33,89.38,0.199,0,,0.021,49,2.32,572,5803,4.41,,0.99,0.938,7,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),39,,1.22,10/25/13 0:00
12301181,K02059.01,CANDIDATE,CANDIDATE,19 10 21.621,+51 03 38.05,134.8719,6.147313,147,2.6919,,0.5,88.24,0.058,0,,0.011,15.4,0.83,717,4790,4.63,,0.667,0.687,13.9,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),31.6,,1.31,10/25/13 0:00
12301181,K02059.02,CANDIDATE,CANDIDATE,19 10 21.621,+51 03 38.05,132.4311,2.185742,38,2.14,0.41,0.982,57,0.029,0,,0.008,1.79,0.601,1012,,,,0.667,,,,,424,1,0.007,mandel-agol_geometric_transit_model,9.5,6227.37,5160.27,6/6/13 0:00,,,
12302530,K00438.01,CANDIDATE,CANDIDATE,19 13 58.997,+51 04 54.98,174.79514,5.931217,976,2.267,,0.49,88.24,0.055,0,,0.029,18.1,1.9,663,4526,4.68,,0.606,0.635,13.9,Pinsonneault,,,2,,Mandel and Agol (2002, ApJ,580, 171),108.2,,1.31,10/25/13 0:00
12302530,K00438.02,CANDIDATE,CANDIDATE,19 13 58.997,+51 04 54.98,183.517,52.66187,1088,3.2081,,0.83,89.38,0.237,0,,0.035,78,2.29,319,4526,4.68,,0.606,0.635,13.9,Pinsonneault,,,2,,Mandel and Agol (2002, ApJ,580, 171),46.3,,1,10/25/13 0:00
12306058,K02541.01,CANDIDATE,CANDIDATE,19 22 29.238,+51 03 26.28,137.9603,7.41682,74,6.8386,,0.619,84.8,0.078,0,,0.008,6.64,2.16,1279,5214,3.74,,2.41,1.172,5.7,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),23.7,,1.36,10/25/13 0:00
12306058,K02541.02,CANDIDATE,CANDIDATE,19 22 29.238,+51 03 26.28,146.923,20.48565,80.6,10.06,0.1,0.4,88,0.154,0,,0.008,14,2.2,909,,,,2.411,,,,,42,1,0.432,mandel-agol_geometric_transit_model,10.3,2050.05,1689.41,7/31/13 0:00,,,
12306699,K03858.01,FALSE POSITIVE,FALSE POSITIVE,19 24 10.115,+51 01 34.76,133.8229,3.2042139,1006,2.498,4,0.995,73.3,0.04,0,,0.055,3.46,4.3,955,,,,0.704,,,,,303,1,0.897,mandel-agol_geometric_transit_model,37.4,4593.58,3835,7/31/13 0:00,,,
12314973,K00279.01,CANDIDATE,CANDIDATE,19 41 56.763,+51 00 48.60,176.70555,28.454899,1452,8.1448,,0.53,88.81,0.193,0,,0.036,23.4,5.1,737,6418,4.28,,1.31,1.18,2.87,Pinsonneault,,,2,,Mandel and Agol (2002, ApJ,580, 171),439.1,,1.34,10/25/13 0:00
12314973,K00279.02,CANDIDATE,CANDIDATE,19 41 56.763,+51 00 48.60,136.9402,15.413121,249,6.6711,,0.9,83.65,0.128,0,,0.018,7.9,2.5,905,6418,4.28,,1.31,1.18,2.87,Pinsonneault,,,2,,Mandel and Agol (2002, ApJ,580, 171),96,,1.87,10/25/13 0:00
12314973,K00279.03,CANDIDATE,CANDIDATE,19 41 56.763,+51 00 48.60,136.157,7.514646,35.6,4.15,0.02,0,90,0.079,0,,0.005,14,0.78,1150,,,,1.307,,,,,125,2,0.124,mandel-agol_geometric_transit_model,8.3,2567.11,2103.04,6/6/13 0:00,,,
12316431,K00485.01,FALSE POSITIVE,FALSE POSITIVE,19 44 26.301,+51 00 19.80,175.5577,17.907674,1041,4.2082,,0.03,89.95,0.138,0,,0.029,33.5,3.1,729,6157,4.48,,0.99,1.088,0.3,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),92.9,,3.03,10/25/13 0:00
12316447,K03575.01,FALSE POSITIVE,FALSE POSITIVE,19 44 27.700,+51 00 25.60,139.7426,17.907675,320378,5.833,2.204,0.332,89.46,0.137,0,,0.534,35.124,54.815,685.3,,,,0.941,,,,,15,1,0.015,mandel-agol_geometric_transit_model,1274.4,432.98,2347.79,7/31/13 0:00,,,
12352520,K03094.01,CANDIDATE,CANDIDATE,19 15 29.846,+51 09 14.84,132.0967,4.577026,751,1.0162,,0.72,88.24,0.045,0,,0.027,26,1.53,606,4068,4.77,,0.513,0.565,1.2,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),17.3,,0.94,10/25/13 0:00
12356617,K00375.01,CANDIDATE,CANDIDATE,19 24 48.288,+51 08 39.40,239.22382,600,4958,5.946,,0.023,89.95,1.467,0,,0.063,819,10.4,258,5757,4.14,,1.52,1.167,5.4,SPC,,,1,,Mandel and Agol (2002, ApJ,580, 171),210.8,,0.39,10/25/13 0:00
12365184,K01474.01,CANDIDATE,CANDIDATE,19 41 40.290,+51 11 05.14,196.06344,69.73297,4439,3.8269,,0.27,89.95,0.363,0,,0.061,143,9.3,543,6293,4.27,,1.39,1.313,1.9,SPC,,,1,,Mandel and Agol (2002, ApJ,580, 171),372.1,,6.22,10/25/13 0:00
12366084,K00787.01,CANDIDATE,CANDIDATE,19 43 15.879,+51 07 18.26,171.017,4.431185,1043,3.2276,,0.1,89.38,0.052,0,,0.029,10.8,2.8,1047,5774,4.54,,0.88,0.964,1.4,Pinsonneault,,,2,,Mandel and Agol (2002, ApJ,580, 171),73.4,,2.27,10/25/13 0:00
12366084,K00787.02,CANDIDATE,CANDIDATE,19 43 15.879,+51 07 18.26,133.8511,11.379344,1072,2.3699,,0.877,87.66,0.098,0,,0.035,20.2,3.4,762,5774,4.54,,0.88,0.964,1.4,Pinsonneault,,,2,,Mandel and Agol (2002, ApJ,580, 171),42.5,,1.1,10/25/13 0:00
12366681,K00973.01,FALSE POSITIVE,FALSE POSITIVE,19 44 20.662,+51 07 37.35,263.789,13.33387,5,6.5149,,0.49,87.66,0.118,0,,0.002,13,0.47,1120,6188,3.93,,1.99,1.23,4.4,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),3.6,,1.44,10/25/13 0:00
12400538,K01503.01,CANDIDATE,CANDIDATE,19 09 08.474,+51 14 59.93,138.2893,150.2413,2428,10.8801,,0.34,89.95,0.537,0,,0.045,104,3.97,302,5573,4.58,,0.81,0.916,0.4,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),81.4,,1.1,10/25/13 0:00
12401132,K04829.01,CANDIDATE,CANDIDATE,19 10 48.472,+51 13 47.02,152.21,22.8754,368,4.4,0.1,0.6,89,0.164,0,,0.018,32,2.3,723.8,,,,1.164,,,,,5,2,0.661,mandel-agol_geometric_transit_model,7.5,111.44,122.21,6/6/13 0:00,,,
12401132,K04829.02,FALSE POSITIVE,FALSE POSITIVE,19 10 48.472,+51 13 47.02,134.458,12.08287,426,2.24,0.04,0,90,0.107,0,,0.019,41,2.4,895.4,,,,1.164,,,,,8,2,0.259,mandel-agol_geometric_transit_model,8.4,92.42,84.81,7/31/13 0:00,,,
12401863,K02331.01,CANDIDATE,CANDIDATE,19 12 34.746,+51 16 32.23,131.8284,2.832617,116,2.5967,,0.917,75.63,0.04,0,,0.012,3.69,1.35,1362,6050,4.41,,1.04,1.029,3.5,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),28.7,,1.13,10/25/13 0:00
12403119,K01478.01,CANDIDATE,CANDIDATE,19 15 23.672,+51 12 32.58,199.48485,76.13354,2973,8.0205,,0.02,89.95,0.342,0,,0.049,76,5.26,410,5493,4.417,,0.982,0.918,9.4,SME,,,1,,Mandel and Agol (2002, ApJ,580, 171),411.2,,1.2,10/25/13 0:00
12404086,K00788.01,CANDIDATE,CANDIDATE,19 17 35.933,+51 15 01.15,176.0527,26.39452,1524,3.5254,,0.76,88.81,0.16,0,,0.039,40,3,469,5070,4.63,,0.7,0.777,4,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),49.9,,0.82,10/25/13 0:00
12404305,K00486.01,CANDIDATE,CANDIDATE,19 18 05.076,+51 14 14.31,169.4918,22.18339,719,5.1527,,0.38,89.38,0.155,0,,0.025,31,2.44,629,5911,4.53,,0.9,1.009,0.4,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),73.6,,3.5,10/25/13 0:00
12404954,K00361.01,CANDIDATE,CANDIDATE,19 19 31.355,+51 16 37.49,171.2737,3.247583,194,2.5716,,0.78,83.08,0.043,0,,0.014,6.3,1.53,1211,5723,4.46,,0.99,1.031,3,SPC,,,1,,Mandel and Agol (2002, ApJ,580, 171),65.3,,1.21,10/25/13 0:00
12405333,K03009.01,CANDIDATE,CANDIDATE,19 20 20.347,+51 12 30.96,132.1304,0.7648651,172,1.1909,,0.41,84.8,0.015,0,,0.012,4.6,1.05,1665,5187,4.53,,0.79,0.77,13.8,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),19.1,,1.05,10/25/13 0:00
12405950,K03778.01,FALSE POSITIVE,FALSE POSITIVE,19 21 43.220,+51 16 17.58,132.77282,3.5396392,1213,1.513,0.74,0.971,81.86,0.049,0,,0.044,6.86,7.91,1730.1,,,,1.628,,,,,190,1,0.421,mandel-agol_geometric_transit_model,143.3,1269.91,1022.42,7/31/13 0:00,,,
12406749,K01476.01,CANDIDATE,CANDIDATE,19 23 24.990,+51 13 22.11,222.2901,56.36391,2640,5.6256,,0.4,89.95,0.273,0,,0.047,74,4.3,420,5450,4.53,,0.83,0.85,7.2,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),46,,1.1,10/25/13 0:00
12406807,K03091.01,CANDIDATE,CANDIDATE,19 23 33.193,+51 14 53.41,145.571,17.06766,321,6.1623,,0.83,85.94,0.137,0,,0.019,12.2,2.2,791,6370,4.43,,1.09,1.16,0.23,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),14.9,,1.11,10/25/13 0:00
12407623,K04370.01,FALSE POSITIVE,FALSE POSITIVE,19 25 23.708,+51 15 22.03,132.4456,1.181107,188,1.91,0.1,0.9,71,0.02,0,,0.015,3,1.2,1412,,,,0.764,,,,,825,1,0.666,mandel-agol_geometric_transit_model,10.5,9396.9,7898.97,7/31/13 0:00,,,
12416597,K04895.01,CANDIDATE,CANDIDATE,19 42 03.589,+51 12 13.46,139.2541,12.4601,175,3.9,0.3,0.9,86,0.104,0,,0.014,12,1.55,801,,,,0.994,,,,,77,1,0.414,mandel-agol_geometric_transit_model,7.4,1628.32,1240.96,7/31/13 0:00,,,
12416661,K03122.01,CANDIDATE,CANDIDATE,19 42 09.214,+51 12 10.66,134.9642,8.05334,49,5.199,,0.43,87.66,0.084,0,,0.006,10.9,1.09,1205,6354,4.15,,1.55,1.23,3.51,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),19.9,,11.77,10/25/13 0:00
12416987,K02933.01,CANDIDATE,CANDIDATE,19 42 42.715,+51 15 28.22,163.5574,119.08406,2978,3.2032,,1.35,89.38,0.411,0,,0.41,137,28,251,4611,4.66,,0.625,0.652,13.8,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),25.1,,1.36,10/25/13 0:00
12417486,K00622.01,CANDIDATE,CANDIDATE,19 43 31.267,+51 15 49.64,213.4994,155.0429,4485,9.6381,,0.831,89.38,0.524,0,,0.07,83,6.6,302,5331,4.47,,0.86,0.799,13.8,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),136.9,,1.08,10/25/13 0:00
12418724,K01516.01,CANDIDATE,CANDIDATE,19 45 36.768,+51 16 16.82,139.5582,20.55341,716,5.0883,,0.68,88.24,0.154,0,,0.026,23.8,3,733,6314,4.44,,1.07,1.14,0.4,Pinsonneault,,,1,,Mandel and Agol (2002, ApJ,580, 171),42.8,,1.33,10/25/13 0:00
12418891,K04321.01,FALSE POSITIVE,FALSE POSITIVE,19 45 53.049,+51 12 54.80,131.6216,0.760958,255,1.28,0.47,0.98,41,0.016,0,,0.021,1.29,1.82,1758,,,,0.811,,,,,1283,1,0.738,mandel-agol_geometric_transit_model,12.1,10189.4,8025.3,9/5/13 0:00,,,
